text,label
고현정이 뭐라고 메인에서도 제일 윗줄이냐? 우리 엑소 오빠들 기사 떴으면 엑소 오빠들에 밀려 두번째 줄로 갈 년이... 고현정 자기가 잘못한 거 아님? 경희대 때문에 피해 본 조권이랑 오늘 졸업한 박지훈 마크 김도연 강미나만 2차 피해 보고 불쌍하네; 한물간 여배우 좀 그만 띄워줘라,1
개색개개색색색,1
ㅅㅂ 오헝 은근크네,1
ㅈ=?_^ㄹ,1
정글차이 ㅆㅂ,1
슈발 난 영어 잼병인데,1
씨발 우린,1
보수면 전부 적이냐? 민주당 아주 나쁜놈들이다.나라 개판으로 만들고.,1
미친놈들이 켜주고 처 나가야지,1
햐~~~ 이 강아지 ㅅㄲ들 말장난 물타기 보소 ㅋㅋㅋ 촛불들고 적폐 청산 기치 아래 정권교체해서 하는 소리가 머? 누구는 아반떼 누구는 포르쉐~~~~ 미친거야? 적폐청산이란 명분으로 4년 넘게 정치 보복하고 이제 지들 비리 터져 나오니 물타기 하냐? 이름 기억 안나는데 엊그제 강간당 놈 하나가 대장동 야당이 더많은데 왜 그냐고 하더라? 촛불정신을 니들 돈챙기는 기회로 삼고 개소리 참~~잘한다 촛불들엇던 사람들은 좀 반성좀 합시다 밥이넘어가요? 님들땜에 나라가 개꼴인데? 자식들한테 아주 자랑스럽것네,1
그거그냥너도내맘에안들어서 븅신이라는 논리라,1
니 애미는 욕 해도됨,1
장애인 새끼얔ㅋ,1
아갈빡,1
이지랄 했겠냐고 ㅠ,1
인생 쓰벌,1
뭔 개소리여 저건,1
뻑큐 ㄹㅈㄷ,1
진짜 좆된다,1
니기미 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
남녀 성비율봐라 ㅋㅋ 30대~40대여자들 댓글이 대부분 ㅋㅋ 맨날 막장드라마에 재벌과 평민여자의 로맨스 드라마만 처보다가 이런 드라마 보니 대가리 텅텅빈 3~40대 맘충년들은 당연히 이해가 안가지 ㅋㅋ,1
좆사기라고,1
씨|;9{{[~2#불,1
그러니까 병신 소리 듣지,1
아시발 제남자 머리카락 버그걸렸어요,1
근데 왜 그게 진술서 감이냐 ㅅㅂ,1
응 그때 신세계 갈 시절이였어 병신아,1
뭐래 ㅄ아,1
인도가서 지랄함,1
"이런. 머저리들,,, 지금 콱상도둑. 아들녀석. 화천대유. 퇴직금 으로 50억 받아쳐먹다는. 기사는. 전~~~혀. 안보이는 개이버. 다음포털에서는. 난리났는데. 적폐소굴. 개이버는 찿아볼수가 없네,,,,,대구.갱생도왜구들아. 정신차리라.",1
개망나니 또 결혼? ㅎㅎ 재앙이다 문재앙,1
ㅊ..ㅊ발릴것 같은데 니 ㅋㅋ ㅇㅈㄹ,1
시발 니 박제 됬더라?,1
아니 씨발 동일 도와주려 가려다가 실수로 딴곳에 텔포탓어 ㅅㅂ,1
시이발장애라이드년아,1
핑 존나 좋네,1
표정부터 존나 남자가 우와 형 시발 별이야 이러네,1
병신림,1
ㅈ같음;,1
더병신인데 언어 못해서 안달남?,1
병/&7{3신,1
시발 돈도 못버는새끼가,1
무도충들만 짜증나지...이명박이나 503때 폐지하면 핑곗거리가 있어서 난리치는데 지네달님이 대통령이라 화도 못 냄ㅋㅋ,1
zㅋ시발,1
사드문제때 짱개들이 중국내 한국매장에서 하던짓 데쟈뷰넹 ㅋㅋ,1
이지랄이냐,1
니 엄마랑 sex하는 중이라,1
경쟁 ㅅㅂ 12명,1
아진짜저추미망둥이보다못한개딱얼굴참계속나오네,1
야옹 나는 수멍이에요 시ㅣ바ㅓㅁ,1
문가 빡대가리야 사무실에서 공기청정기 틀어놓고 티비로 구경만 하지말고 가서 니네 주인님 재떨이도 갖다드리고 커피도 타드리고 해라 어차피 국내 질문 받지도 않는데 여기서 머하니??,1
엠씨발냄새콤달콤,1
탐아걸고 지랄하는 찐따 하자난새끼,1
그냥ㅄ,1
당연히 다쳤지 시바,1
테무에서 산 애미 애비로 덜 떨어진 새끼,1
왕좌를 지킴 ㅗ,1
siva,1
반대파들은 그냥 지가 독립투사인척하는 문죄인 관종들임,1
존나게 때려줘야 함,1
알고리즘 주작은 또 뭐야 (판처도련님)씨발련,1
조국.윤미향 같은 파렴치 넘들이 여기도 있었네,1
악동이 개새끼 ㅋㅋ,1
존내 전문적이노,1
개지랄 하네 북한 ㅋㅋㅋㅋ,1
그딴건 좆도 안보면서,1
존나 잔인하다 ㅋㅋㅋ,1
아니 나 좆됐음,1
뭔 논방임 개병신아,1
이씹년들아,1
걔도 존나 웃김,1
철저히 농락당한 문죄인,1
너기묘 ㅈ망겜에 스킨을 왜사,1
병                          신,1
아따 쫀나께 할꺼없노,1
페미년들 개즈랄하죠,1
시발…하..ㅋㅋ,1
그냥 ㅈ같이 멸망함,1
아 존나 ㅠㅠㅠㅠㅠㅠ 난 개쓰레기야,1
야차룰뜨자 쓰발롬이,1
쪽빠리 피있을듯 드러운 일제놈,1
말하는게 ㅈ같음,1
뭔 개소리노?,1
그래서 시발,1
시2발?,1
ㅈ같이 피하네 ㅈ병신이,1
느금마 트롤,1
병신같어,1
이 이상 지랄하면 신고한다고 전해,1
나 키배 좆밥인대,1
fuck fuck fuck,1
박재준 이새끼 스캇물 보면서 딸치냐?,1
아 ㅈㄹ하지머셈,1
존나못하노,1
이미 민주당 극열 지지자들 중 이죄명 지지하는 자들은 사람이기를 포기한 기본수당으로 사육되기를 바라는 짐승의 수준인것이다. 그러므로 그들에게 형수 욕설은 단순한 분노의 표현의 한 방식일 뿐이다. 저런 인간들은 오히려 형수에 대한 욕설이 진솔한 인간의 분노와 확인불가능한 모친에 대한 형의 불효에 대한 분노의 표현이라고 포장하기까지 한다. 한마디로 gsgg들의 논리다.,1
그 거기 킹피챗에 원한이 쌓인 새끼들이 여기에 와서 지랄을 하는 경우가 있잖아,1
응 닥쳐 그래도 쥐박이였잖아? 선거만 하면 민주당 90% 몰표지지? 보 다 때려 부수길 바래. 너흰 자격이 없어.,1
ㅈ좆같네,1
이 메갈련 어떻게 처리하는지 꼭 지켜보고 여성부 박살내자,1
분신자살한다고 봐주고 몇만명 시위한다고 봐주니까 아주 국민들 개돼지로 보는구만. 시간지나서 자율주행 차량 활성화되면 그건 어떻게 반대할래? 기술이 발전하면서 퇴화될 건 퇴화되는거지 떼만 엄청 쓰고 발전이라고는 누곱 만큼도 없는 인간들,1
일제가 빨갱이 깡그리 소탕했었어야하는데 참으로 아쉽다,1
8713 대깨문같은 소리하네 ㅋㅋㅋ 노무현 문재인때 부동산 얼마나 올랐는지 모르는 대깨문,1
걍 쳐와 병신,1
300명 ㅅㅂ,1
페미대통령이 되고싶다는 문재앙 앞으로 이나라는없어질것,1
밖에존나춥지않아?,1
강제로 뇌가 식어 씨발,1
야이 니 애미랑 섹스한새꺄,1
너도 가두겟소 ㅗ,1
개새끼들아 순서,1
야이씨1231231231312312221발련아,1
괜히 유럽의 짱깨가 아님,1
원딜새끼들이,1
카이 좆되는거아님? ㅋㅋ,1
씨:-=`*ㅂ,1
병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳병신애미애비뒤진새끼들 있는곳,1
그걸 보고 충격먹은 주현이새끼,1
닥꼬추인새끼가,1
니 꼬추 훔쳐,1
갑자기존나잘해짐',1
리겐보짓구녕마냔,1
아니 ㅅㅂ 진짜네,1
굳이 욕박는 새끼들 아니였어도 난 공개방에선 안했음,1
남자들은 그런생각 하지도않는데? 괜히 꼴페들이 더 ㅈㄹ들이지,1
"그렇게 할수록 국민이 죄명이 찍어주는데 왜 못하게 하냐, 대깨야?ㅎㅎㅎ",1
제가 더 ㅈ같이 해서,1
병신 애미 쓰레기새끼야,1
느금마가 너무 많다,1
멈춰 시발,1
존나싸운,1
씨발쎅쓰운지좆,1
ㅈ&?%*^04/ㄹ,1
ㅋㅋㅋ 핵돼지새끼 다시 60시간 똥기차 타고 가야되긋노 ㅠㅠ 아이구야 ㅋㅋㅋ 재앙아 웃어 ooo 웃으라고 ㅋㅋ 좌빨연들아 같이 웃자 크하하,1
당장 짱깨와 대구 봉쇄하라!!,1
애니애비뒤진,1
# 난 도배하는가를 따진게 아니야... 자동인지 수동인지 그걸따지지 비응신버러지새끼야... # 오토키도 기계고 매크로도 기계지 ㅋㅋ 기계에 의존하는 한심한 경계선지능장애인새끼... 맨손으로 상대하기 어려우니까 추하게 기계 쓰지 ㅋㅋ 근데어캄 기계는 아직 내 아래임.그만 발악해...애미애비개뒤진개새기야스래기고아잡종새기종자새기미친스래기새기야동다대디야ㅋㅋ,1
아이언 ㅂㅅ,1
느금마 라프,1
개좆밥싸움,1
푸리링족새끼,1
나는 등시니다!!!,1
꼭지 존나큰사람이,1
애미가 없나보지 뭐..,1
발 따까리 개?,1
조회수 ㅅㅂ,1
더 나대지 말고 꺼져,1
야이새캬,1
지랄하지마;,1
대깨문? 그렇구나! 어쩐지~~,1
빙고! 👍문죄앙 소대가리 🐮🕯🎗☠🏮,1
개병신레이,1
씨발또구경만하잖아,1
한비 ㅣ발련아,1
이재명은 딱 둘중하나다. 대장동 사건 결론에 따라 단군이래 최대의 도둑놈 아님 단군이래 최대의 무능한놈 무조건 이 둘중하나임.,1
나쁜말이니 사용하지마 ㅇㅈㄹ,1
씨발놈 이요,1
쿼타이너는 개병신 저그를 버리고,1
개새끼가 됐어,1
아 제발 좀 꺼져라,1
<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아<@1115946176991203400> 쉐이크는 해명해라 병신아,1
나라가 주권과 힘이없으니 깡패국가한태 개취급당하고 매연 수억달라가져가는 개 놈국가 물러가라.....,1
아니 시발 일반적으로 그걸아냐고,1
우리나라 사람들은 절대 애를 낳기 싫어서가 아니다. 집값은 집값대로 비싸고 취업은 안되고 먹기 살기는 힘들다 현 2030세대를을 위한 제도를 마련하고 개선해야 한다 누구나 아이를 가지고 행복하게 살고싶은 인간의 권리를 대한민국이 거스르는 거임. 그니까 넉넉하게만 해주면 출산율은 알아서 올라가꺼야 이썅문아,1
야이개좃밥앜ㅋㅋㅋㅋㅋ,1
고아새기야 시발새기야ㅐㅡ,1
자자 그리고 ㅅㅂ,1
1. 독일이 병신이다,1
지원올새끼,1
좆극락,1
이건 지나가던 길고양이도 웃는다 ㅅㅂ,1
북돼지새끼처형만이답,1
둘다 병신인데 ㅅㅂ,1
그래도 트럼프가 전화도 하네요 문죄인 협상하자 니일이니 니 돈으로 북에다 200조원 갖다바쳐 안 그려면 정은이가 너 죽인데 알아서 잘해봐 이런식 통화 한것 같은데,1
서수호 이새끼,1
2시부터 저지랄함 저새끼,1
저 새끼 뒤져라저 새끼 뒤져라,1
이것도씨발 공군이라할만한거지..,1
개병신들도 챔가는데,1
하 시발 주땟다를,1
클로드 이민자 혼혈새키라,1
일반 사람이다 기레기의 저 논리가 맞다고 보냐??? 간판 있으면 합법이고 없으면 불법이라는게 말이냐 방귀냐 최진혁도 잘못한게 맞지 그러니 입건된거고 최진혁을 실드치는게 아니다 간판 있고 없고로 합법이니 불법이니 따지는 기레기의 머가리 속이 궁금할뿐,1
ㅋㅋ 돈이좋당 ㅋㅋㅋ 틀딱같은 년,1
ㅋㅋㅋㅋ신풍흑우들 여기여기 다 모였노 ㅋㅋㅋ,1
응 더듬어 강간당 내년 총선 개박살 확정 ㅋㅋㅋ 자한당 바미당 이제 문재앙 탄핵 각 날카롭게 세우고 민주당도 비문들 살아남으려고 문재앙 탄핵 각 세울거임 사실상 제 2의 노짱 탄생임 ㅋㅋ ㄹㅇ 노짱이 예토전생 하는거 같네 ㅋㅋ,1
영국이 ㅂㅅ이여서 아일로 상륙할려고 하는데..,1
넌 좆간질로 알고있는사람이였음,1
화력 존나 죽었던제,1
등신어매장애련아,1
시발 ㄱ좋음 ㅇㅇ,1
세계관 이해하기 ㅈ같다,1
언제는 교육기관이라며 국가에서 지원 받을꺼 다 받아먹고 원생수 속여서 더 받아먹고 하더만 투명하게 하자닌까...유치원은 사기업ㅈㄹ을...나랏돈 더 삥땅쳐먹어야 되는데 못하닌까 짜증나냐 못된넘들 애들을 볼모로 ㅉㅉㅉ,1
짱깨련,1
돼지는 메갈이잖아 무슨소리하는거니 ㅎ ㅎㅎ,1
ㅅ1234567890ㅂ,1
자나깨나 북한 뿐이냐? 꺼저라....,1
다 지랄한다,1
줫같은,1
학살당 븅a s r신놈드링,1
이 또라이새끼야,1
아니 ㅅㅂ 가고 싶은데 비행기표 최소 됨 ㅅㅂ,1
꼬추작아짐,1
이새끼는 장애인가 ㅋㅋ,1
적용이안됏젆아!!!ㅗㅗㅗ,1
시발련든,1
아주그냥 늙은년놈들끼리 잘하는 짓이네!!!! 하여간 요즘은 나이를 처먹었어도 나이값 못하는 인간들이 득실거리지!!!! 이참에 세상이나 하직하시지!!!!,1
+ 그냥 맵 자체가 ㅈ같음,1
근데 개새기야 ㅋㅋㅋ,1
빡종함ㅂㅅ들,1
대깨문조차 쉴드를 못 치는 건가... 대단하다!,1
비너스 개병신련,1
나 다시 뒤질게,1
# <@1196754997979926568> 느그애미 이 씨발년아,1
세타님한테도 ㅈㄹ하고,1
지랄이얌,1
로벅스요시바랑,1
시바스바,1
닥쳐라박스야,1
ㅄ 개보지 새끼,1
좆버그는,1
이새끼 니 아니냐?,1
ㅅㅂ?!,1
넌꺼져 ㅋㅋ,1
@@# @everyone 야이쓰레기고아자폐아병신찌그레기새끼들아 어짜피 사과 안 할꺼 니애미헐렁보지 따먹고 에브테러하고 간다 꼬우면 맞짱까든가 병신새끼들아 꼬우면 키배 뜨든가 쓰레기 새끼들아 # free 18+ teen porn + latina nudes + onlyfans leaks + hot girls + hot pussys +e-girls porn + hentai porn  🍑🔞@everyone https://discord.com/invite/nsfwhubs 이거나 처먹어,1
버러지 아님?,1
문재앙이고향답네. 거제 ㅋㅋㅋㅋ 에휴... 재앙의 향기가 난다.,1
초보기획자 좆구,1
<@367570163568082945>이 시발 줫찌끄레기 되지도않아가지고 어떻게든 발악하는 장애인샛기야 ㅋㅋ,1
투스가 디코로 그새끼는 왜 그딴 지랄을,1
울나라 언론인은 정재계 검경과 유착되어 기레기 소리나 듣고 있는데 부럽네요.,1
병}][신,1
닭가슴살 먹는중ㅅㅂ,1
앤보톱 ㅗ,1
"역시 연예인 세끼들은 인성부터가 안되있어.,....",1
왜이리 ㅈ같게 행동함,1
나 따까리야,1
존나 떽떽거리네,1
느\492*^7금=:마,1
너 시발 ㄹㅇ 마지막 경고노,1
좆같은거지,1
ㅇㅈㄹ입니다,1
아니 ㅗ,1
접아 시발,1
나는버스. 개도포기한새끼야,1
시38발,1
저새끼 머리 왜저래,1
ㅅㅂ 그래봤자1만,1
아니개소리야,1
왜 남 결혼에 지랄이냐고? 애들이 보고 배울까 지랄이다 왜? 저게 정상은 아니니깐 실검 뜬거잖아? 니네 동생이 저러면 오케이 콜 할래?,1
시발 욕그만해,1
진짜빨갱이는 국힘당 이고,1
고문료... 자문료 ㅋ 저놈들이 발명자냐 ! 개발자냐 !?? 세금에 빌붙어 먹는 불로소득 파렴치한 놈들의 거지들. 누군가가 보통의 행복도 못 누리고 바쳐진 세금일 것인데 저런식으로 세금이 쓰여진다니 기가찬다 기가,1
진중권 그만 설쳐라 니주제에 이재명한테 말상대라 될꺼라 생각하는거야 국민반이 이재명을 응원하는데 꼴깝 떨지말어라 뒤지기 싫으면 왜이리 입이 방정이야 아무것도 안주고 기분 나빠서 때리고 싶은 얼굴이네,1
<@!1051526136896696320> 좆홍어새기야홍어새기야또라이새기야쓰레기새기야좆밥년좆밥새기야또라이새기야,1
ㅇㅈㄹ해놓고갑자기,1
쇼 끝은 없는거야!!! 견찰 쇼만 하지말고 다 잡아 쳐낳어라!!! 여야든!!!! 출국한 아는 우찌할건데!!!,1
대학병원넘어가면 존나오래걸리는데,1
와 씨빨,1
존나 쉽노,1
띄어쓰기 ㅂㅅ,1
참 좋같은,1
1. 맹구따까리,1
존나팼다가 강전감,1
니가 나한테 인사했는데 내가 어쩌라고 애미뒤진년아 하면,1
바뀌는거지? ㅅㅂ,1
미국의 군사정보력을 얕본결과다 문재앙은 이런정보력도없이 북 빨기만바쁘지,1
시           ㅂ,1
내가 이새끼 찾는다,1
야이씨발련들아,1
이거 새꺄,1
개색이ㅢ니니,1
딸휴지새끼야,1
개우와병신,1
자기 몫이 줄어들까봐... 초과이익 환수 계약 조항 을 삭제하고... 설계 기획하고 최종 싸인한 이죄명 이 ... 대통령 후보 됐다고 구속 안시킬것 같냐...,1
말하고 지랄임,1
저새끼전에,1
씨이ㅣ발,1
"mz세대는 민노총 니네들에게 안놀아난다! 회사별 직원 회사간 문제는 자체적으로 해결할 능력있다. 세상이 어떤 세상인데~~ 민노총니네들을 진정 노동자자를 위하는게 아니고 귀족노조, 노조 전임자를 위한 노조! 종북좌빨의 집단일 뿐이다.",1
지랄 씨발,1
<@843707185493704734> 넌 어디가든 강한사람한테는 약한척하고 약한 사람한테는 강한척하는 한마디로 좆밥 스레기 새긴데,1
좆같은 거는,1
ㅇ시발 게임이 성제냐,1
씨발좀 닥치면,1
개지랄낫네 ㅅㅂ,1
싸럽하는새끼 있었는데,1
검찰에 약친거야? 국민들이 납득할수 있게끔 검찰대변인은 소명하길~,1
이게내가싸가지가,1
하기 싫으면 나가먄되지 꼭 마지막에 지랄이야,1
지금까지도 개 검찰과 꼴통 자멸당 한통속으로 놀아나는거 국민들이 다 보고 알고있는데 이젠 벼랑끝에 몰려 같이 죽게생겼으니 눈물겹게 옹호하는 꼬락서니들 하고...이젠 동반 자폭밖에 길이없다~개 꼴통들아!,1
기몽자:에라잇 ㅆ발,1
소리존나지름,1
뭐야 이건 대깨문 달창 하는짓보면 참 어이가 없다. 저소득저학력? 자한당?,1
하블리 이 븅신,1
밖에 날씨 24도 이지랄하고있음,1
씹베충들 진짜 하나같이 잣같이 생겼네,1
찐다새기시발새기미친새기야,1
