text,label
은근 컨트롤 재미있겠당,0
데드록의새로운 감성에대해서,0
쿠알라후 아크바르,0
조아해요 💓,0
세상에 무료 카메라,0
너무안모여서 쫑낼게요 ㅠㅠ 죄송합니다 여러분 맛있는 아침식사 되십쇼,0
여기 있을사람이 아님,0
밥 얻기 도전!,0
장식용에서 개사기로,0
죽이러 가는중,0
좀 나와,0
타워 디펜스 시뮬레이터 캐릭터 아닌가요,0
운영이 늘었곘죠,0
무좀이 누구임??,0
계속 죽으러,0
나 qwer에,0
왜 아는척 하시지 ㅋㅋ,0
나 거의 다 깔음,0
ㅁ 템 자급자족도 아니고,0
존칭 쓰긴하지..,0
오... 또 5성..,0
제가 쌤한테 이르면,0
출시한거,0
니가 잘할수있어?,0
디스코드 서버 참여 부탁드립니다 !,0
무슨해린,0
영화 안보는데ㅠㅠ,0
그떄봐유 우리,0
퍄칫 퍄칫은 나랑놀자,0
저 마크할래요,0
이거풀강하면,0
여긴 수다방인가요??,0
사랑 이야기에,0
브섭있어요 ㅎㅎ..,0
yourin2 버그 오타있어요~,0
t28:,0
놀아주실분 ㅠㅠ,0
제발 kt,0
쇼군으로,0
티켓에서 말씀해드려도 될까요,0
생각해보셨나요?,0
페미니스트토샤,0
그니까 제발 부르지를 마셈,0
피파 피시방에서 하면,0
이라느ㅜㄴ,0
맨 오른쪽은 치마라서 넷카마 지청신 고민함 ㅋㅋ,0
난 잼갱 수장이가,0
올포유?,0
저도 킬수있ㅁ,0
기립성 저혈압아님?,0
근데 저거 첫번째사진은,0
turn ( somebody ) on  : 성적으로 흥분하다,0
본인이 잘못을 애초에,0
그럴껄요 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
어 마침 필요한 스샷이었는데 이걸 주네? ㅋㅋㅋㅋㅋ,0
이전 문문시대때처럼,0
한쪽에 마음이 쏠릴수밖에,0
오징어게임인줄...,0
해리잡아,0
직접안죽여야지,0
로미오줄리엣 지하유적 등등?,0
어 저거 올려도 되는건가요>,0
크시야 오빠 해봐 해봐,0
일단 공개돌려야되긴 해,0
기용아 보고싶엉,0
리브 샌박 티원 케이티,0
공기는 시원한데,0
이제 벨리님이 들어와서,0
저거 나도 할수 있나,0
다음주까지만 돌면 됩니다,0
ㅎㅇㅅ 하실분,0
현타가 1초정도와서,0
콜린님 프사가 왜저따구야,0
500명채우자,0
차이선명함,0
ㅁ 빨리 야식추천좀,0
이제 씻어야죠,0
sanz x sans o,0
연우는 사실 바보가 아니고 천재이다.,0
저는 뱀파이어 씁니다,0
다 부옵이 개구림,0
강하지않나,0
나쁘게대하지?,0
찍을수가없는데,0
나한테 배어ㅓ서,0
논란 해명 하시죠,0
╔═════ ∘◦ ☆ ◦∘ ══════╗                   👑  cheap | shop   👑 ╚═════ ∘◦ ❉ ◦∘ ══════╝  📗 |  ➫ 이벤트 🎁  📗 |  ➫ 친절한 관리진 📌   💳  판매제품  💳 ➫  <:boost:1175701680092889109> 서버 부스트 <:boost:1175701680092889109>  ➫➫ 가격 측정중 ╚ 부스트봇 마련중 ╚ 밑에내용 참고  ➫  <:robux:1175701622953877514> 로벅스 <:robux:1175701622953877514> ➫ ➫  1.0당 1800 <:robux:1175701622953877514>  ╚  그룹 or 게임패스 선택  ➫  <:spotify:1160541928815869994> 스포티파이 프리미엄 <:spotify:1160541928815869994> ➫➫  700 <:spotify:1160541928815869994>  ╚ 리셀가 560원   ➫  리셀러 15일 5000원  ╚ 로벅스제품 제외 20퍼 할인  ┍━━━━━━━☟━━━━━━━┑    🔗 .gg/afv4npfb2b  ┕━━━━━━━☝︎━━━━━━━┙  + 부스트봇을 마련하는 중입니다. 돈 후원도 받습니다 ++ 마크 제품들은 구매 시 대기 후 배송 ( 최소 1시간 ) +++ 5000원 이상 하시면 할인  상단배너 리셀러 기간 추후판매 제품 2개 할인코드 드립니다 .  ╔══════ ∘◦ ✾ ◦∘ ═══════╗              https://discord.gg/spotify-700 ╚══════ ∘◦ ❉ ◦∘ ═══════╝,0
1만5천원,0
그거야 잼민킹한테 따지셈그거야 잼민킹한테 따지셈그거야 잼민킹한테 따지셈,0
촬영한다던,0
いいよ～,0
보라색은,0
!ㄷㅂ 1554054054054053243,0
서버 리붓해요?,0
21살때부터 잘하긴했어 ㅋㅋㅋㅋ,0
다씻긴 했는데,0
방빵이,0
듣방하면서 잠,0
아 싐싐해요,0
아니 숫자 2,0
@everyone 1시에 모두에게 할말이 있습니다. 최대한 모든분은 통방 접속 부탁드리는 바입니다.,0
바람 롤체 끛나서 대기방에 있는데 대기로 들어가나요,0
나 뭐 달라진거 없어?,0
ㄷㄷ 3의 저주..,0
if u want to spar,0
지금 있으신,0
나 저채널 잘 보진않았는데,0
묵비권 행사를,0
전략기획본부러 3스타 달려간다,0
바꿨습당,0
an alpha nerdy >:)),0
타디계속,0
거래했으면,0
우헤헤세ㅔㅔㅎ헤헿헿헿ㅎ,0
잘부탁드려요~~,0
mc몽 듀엣 노래모으므,0
솔직히 뭔지를 모르겠어요,0
폰 켜보세요ㅕ,0
해야 하는김에 같이해,0
있었디,0
동쓰 / 플러팅 잘 못함 / bml / b3 / 주라인 미드 (메이지 유저) / 내전 캐리 다수!,0
조선이 이렇게 발악하는거보니 이재명대통령보게되겠네,0
나도 많이 안갔긴 했어,0
꽬뽫땘쌇꽳땛  내이름,0
나 지금 끝남,0
신청기록이 없다는것을 운장이형은 아실거고,0
```cs # 😇 에너지 고민 상담 😇    🔸 상 담 사 : 연애고민 마스터 상담 '⭐️ yume2577' 🔸 상 담 사 : 선한 영향력에서 나오는 상담 '⭐️ anna.wd ' 🔸 상 담 사 : 공감 & 조언 이성적인 새벽 상담  '⭐️ gimhiyong'    고민상담이 필요하거나 마음의 힐링이 필요할때 ! 위에 소개한 상담사 분들에게 개인디코메세지를 보내주시거나 에너지 컨텐츠 신청방에 양식에 따라 글 올려주세요 !!  (ex 상담희망하는 날짜/ 상담희망하는 시간/ 고민상담 받고싶은 상담사/고민)   동아리 가입자가 아니더라도 참가 가능하니 부담갖지 말고 신청주세요 !! ``` <@&895968069900439603> <@&786985597520707604>   <@435800643442180117>  <@806892731464286258> <@401358907114782722>    <#895856414055088198>    < 여기 신청하거나 갠 dm !,0
합병은 국스가 힘들고,0
매커는 매일 나오고,0
따다단 따단 따단따단 따다단 따단,0
사시미가 그래써요(?),0
액션이 너무 없던데,0
아 보지 말껄 봤어,0
석용아 이거 듀엣각이다,0
쏘고 던지고,0
고 생각해요,0
유크가 내 부계 차단함,0
보고만있을게ㅣ ㅎㅎ,0
이게 그 방법이구나,0
급여시스템이 있어서,0
생각하지 않는다,0
돈받고 하는거임,0
소고와 소코의 차이,0
나 하다가 기절함,0
@everyone 와 저 이 채팅 못봤었는데 진짜 유튭 시작했었어요,0
3개월 유지,0
안들ㅊ어감,0
그부분 말고,0
<@383286283356602380> 현아이ㅏ 안녕,0
돈은 보냈는데 20만원어치 그룹을 안줘서,0
그와중ㅇ에 남자는 많이 해봣납하,0
앜ㅋㅋㅋ,0
지블임,0
코우형님,0
팀뽑 하고계시죠 장실 다녀올께요,0
아까 모크 몇판하긴했는데,0
개노잼 노라라~,0
서림운수에 반쪽짜리 수정 고쳤나요,0
이야아~~~ 죠타죠타,0
^^ 일베 말투,0
```위 사이트 줌감도가 이상한거 같은 사람은 이걸로 설정``` 이런사람들은 조준감도를 이렇게바꿔보는걸 추천함 ` fov 110기준 / 1배율 1.13 / 2배율 1.22 / 3배율 1.26 / 4배율 1.27 / 6배율 1.28 / 8배율 1.29 / 10배율 1.29  fov 104기준 / 1배율 1.11 / 2배율 1.18 / 3배율 1.22 / 4배율 1.23 / 6배율 1.24 / 8배율 1.24 / 10배율 1.24   fov 90기준 / 1배율 1.07 / 2배율 1.12 / 3배율 1.14 / 4배율 1.15 / 6배율 1.16 / 8배율 1.16 / 10배율 1.16,0
에임및조준강의방이나 수학강의  과학강의 이런식으로 종류별로 강의실을 만들어서  그분야를 가르칠 멘토구하고  가르침받을 멘티구하는거죠,0
끝내는게 좋지,0
집인데뇨,0
저 7공수31대대 인데 바꾸어 주세요,0
예뽀이 따이따이예,0
저도 힘8렙 디펜7렙이에요,0
키사마ㅏㅏㅏ,0
삐꾸,0
벚꽃이 필 무렵,0
그냥 포론 신고,0
대한민국이라고 부러,0
그 혹시 그 계정을 까먹었는데 찾아야 하나요?,0
지금 쓰는게 너기묘,0
이정도면 뒷돈 받으신 건지 의심되네요,0
이겨버리는 부분~,0
뭐라는거야 챸카무라,0
전체 사격 상위권,0
지가 대놓고,0
우우님 시비 걸렸다,0
슬랩 배틀 하실분,0
dm으로 말해,0
ㅇㅅㅁ 하트 ㅊㅎㅈ,0
세웅쨩 이제 고생햇으니까,0
이재호 박성균 인베이더,0
카톡 사진들은,0
# 뭔 칸타 심판이야,0
@부,0
혐짤보내지 말아주실래요,0
세븐틴 듣보들이 용필성님 노래부른다는거..좀 기가차지만 전설은역시 전설,0
!!p 경서  노래모음,0
#fffaf0,0
언급도배랑,0
디코가 안나가져,0
그리고 set은,0
게임하는고야?,0
나 걸리면 소리친다,0
도파민 팡팡터지네,0
vocie ozworld,0
근데 이거 한마디만요 켜지는동안,0
죽음의 올리브영 퇴사가 몇명이야,0
암천수,0
미국 상륙간게,0
거기서 권한줘도됨,0
부지사가 되는 것도 아니야,0
갈랏다,0
마라탕 루피,0
이러는거겠지,0
무근본의 근본,0
잡아죠요!,0
하라주쿠힙합퍼겠지,0
가져오라고 한것일 뿐입니다,0
라인전구도에서 안나오지않음?,0
브레이크인2 니네가 들어가든가,0
천디  사고 싶은데요,0
안녕하세오 시랭님!,0
오니마루 검 쓰시면 이스터에그로 빨간마스크가 바뀝니다,0
오 고음 잘올라가시네요,0
너꺼 이상형 월드컵 재밌겠다,0
호니호이호니넹,0
아니면 욕나오거나,0
아니 좀 이상한소리좀 하지마세요 ㅋㅋ,0
이눈미이,0
이분 채팅 기록보니까,0
남는 시간동안 서점가서 야무지게 읽었읍니다,0
<@&1000065623667249332>  복장들입니다. + 공군정복 도 있습니다.,0
저게 뭐야 ㅋㅋㅋ,0
암튼 그 이후로 이상한 댓글 안달더라구요,0
어쩔겟,0
글고 저거,0
근대 그 관이 엄청 좋은게 아니면,0
이러고 있다고,0
내가 안떄려준다니깐,0
예준,0
67일,0
야 기분좋다!!!!!!!,0
야들갑은..,0
아침 5시 반부터,0
우리쌤나한테,0
앞에 좋은사람들로 가야겠누,0
펫매매시뮬레이크,0
좋은 회복기였슺니다,0
순오리는 없내요,0
마각 불지요,0
전체적으로 본다면 일단 원충이 좀 과하게 많은 편이고,0
2022껀데,0
<@830730347938709534> 나란 농구할래?,0
tㅐ총,0
@everyone  실골플 듀오 하실 서폿구해요,0
불끄고 하는거,0
어떻게 하련지,0
저 귀실댄디,0
나 구글임 미안한데,0
돈계획까지,0
5번하면 타임아웃임,0
nsu 1기 때도 대떡 아니면 에결로 이겼던,0
센티널 vs 라우드,0
자르는법좀,0
저희가 선동을 함,0
게임커뮤로 원래바꿀려 햇슴ㅋ,0
2부 해야되나,0
똥꼬가잘생긴박동자게이,0
꼭 그기같은거 떠있음,0
정당방위 맞는듯 ㅇㅇ,0
우린 안써도된대 숙자씨가,0
짜피 토스에 돈있어도 게임에 못써서,0
나도 참여 가능한?,0
브질님 그리울거에요 잘가세요,0
ㅣ ㅣ ㅣ ㅣ ㅣ,0
말하면 안되겟지,0
못칠뻔했어,0
<#1181831432386121728> 에 있는거,0
i will request you soon,0
아브 깔아야지,0
화이트 버프라고 닉에 바꿔놈 ㅋㅋ,0
안녕 안녕 안녕하십니까 인사 드립니다,0
으뜸이가 너 부름,0
복사가된다고? 복사가된다고? 이런거,0
진지해 지는데,0
귀여워-ㅋㅋㅋㅋㅋㅋㅋ,0
잠만 재워줘,0
이제 저 목 비틀어지나요?,0
친하면 닮는데,0
돌진이 없어지면 이제 원거리 못이긴다고 화내실거 같은뎅..,0
쌍방공격,0
옛날깨 많도,0
기가납작해졋어,0
닐라 / 18 / 남 / 전서버,0
기차역을 만들랬더니 궁전을 만들고 있어,0
🦀 하드레이드( 게딱지 멸망전 ) 인원5명 선착순 구함 🦀,0
오산 정보고등학교 07년생 구준모입니다,0
!ㅔ 스타버블,0
철공장 ㄱㄱ,0
주말에 일 안함,0
wtef,0
공식 단지♡몰라,0
많이 풀릴지,0
우리 아나,0
그건 바뀌기전임 그럼,0
로그인 되고 기간도 넉넉하고 친절하세요,0
토도말고 실력늘리는법음,0
저부모님이,0
신나?,0
근데 심지어 걔는 문문이고,0
저때 민제랑 싸웠을때인데,0
ㅠㅠㅠㅠㅜㅠㅠㅜㅜㅜㅠㅠㅠㅠ,0
을 보며,0
저거번개맞고,0
민족자결주의,0
잠수 탑니다,0
제발 잘 보이게만,0
옆에 움전하는데?,0
시러시러~,0
실버는 그냥 가는거 아님?,0
개꿀팁이노,0
알아서하라괘해,0
차단까지,0
리즈는 누구지,0
ruki_raon,0
우리갱이랑,0
힐드는이유가,0
모할거야 근데,0
아 드디어,0
< 역할이신분은 오늘까지 인증하시기 바랍니다. (미인증 역할 해당: <> <> <> <> <> <> <> <> ) 바로 인증하기 ->,0
/ban,0
<:ddongee_17:1096095760367493170> 꿀팁~!,0
어서오세요🤗,0
감빵 넣었어요,0
그거 독일인 자산동굘,0
# @here 딥페이크관련공지  안녕하세요  관리자 <@1215850007693885570> 현클입니다. 현재 딥페이크 즉 ai를 사용하여 인스타나 텔레그램 등에 올라가있는  사람얼굴사진을 이용한 명훼회손등을 하는 무개념 잼민이 들이 있다고합니다.  왠만하면 인스타나 텔레그램에 얼굴사진을 올리지마세요(올려서 피해를 받는 경우 저희서버는 책임지지않습니다.   관련 뉴스  1.  [sbs](https://youtu.be/py_x4ga4uwu?si=l82hosbz6iscdgte)  2. [jtbc](https://youtu.be/ik7q5vnqcsc?si=6xzcmfrjqg1bxscr),0
응..오지마,0
자기장 5때 밑에서 존벙타는데,0
일단 그게 나임,0
그렇게 나오면 좋겟다,0
↺,0
그건 저도 몰루,0
필요 없는거,0
콩이라도 얻자,0
시아님 안봤는데여,0
왜털었어,0
<@1219259507234963499>  해명해봐,0
학교 ㅊㅇ ㅈㅈ,0
악동아 본캐 풀림?,0
섯개,0
1.원기둥으로 코인이 나올 곳을 지정한다 2.스크립트로 코인이 원기둥 구간에 나오게 한다,0
적팀으로,0
메시지 기록보기,0
!강화 141,0
기름과,0
너희들이 뭔데,0
오를이다,0
콬ㅎㅋㅎ,0
던전이 젤 빠르지,0
넹죄송해요,0
친구라고,0
등록 해야지,0
저도 원래 좀,0
그래도 안타까운건 안타깝지,0
도도도돋도시요,0
아덴송님의 스카웃,0
이제 텐션,0
화난다고 내보낸다 치자,0
the person who goes out,0
나킬작도와주셈,0
이속 안되서 못 피하내ㅔ,0
나정천\,0
화재발생,0
내가 좀 고양이 상이긴한데,0
노브랜드 버거,0
시크 였을듯요,0
안 아플때 해요,0
가발이나 모발이식은 하면 그만인데,0
얼룽 저녁 먹자ㅏ,0
ㅈㅅ 어제 엄크때문에,0
그냥 검은색 상자,0
나오야 이번주안에 쿠퍼랑 나 nr로 바꾼다,0
공룡 고추바사삭은 쩔어,0
아니면 리버리가 미술 지식이 부족한가 보지,0
이걸 넣네,0
이번달내로미기못먹으면지름,0
아 같이여신게아닌가,0
던전하실분더없나,0
지금껏미기한개먹,0
이것도 다 솔랭인데,0
뮤츠한테 신나게 뚜드러,0
리뷰만ㄹ은거로,0
고기 먹고 누룽지에 된찌 조합..굿..,0
더이상 그만 믿을래..,0
앶지,0
이제 다 갔나..?,0
mimigameroom,0
그만 맥여야 될 거 같은데요..,0
철제무기까지,0
나도 에푸라고 부르고 싶은데 못불러요,0
버미님도 맛있는 거 챙겨드세요,0
남궁연도 억울한면도 있겠다,0
해당부분은 제가 확인후에,0
어떻게 과제 했었는지,0
일단 너랑 나랑 있는곳에다가,0
한글맞다고,0
!!play 탓lyrics,0
피하는맛이 있음,0
보컬 얹으시면,0
미끌,0
저 부를땐 멘션점여,0
자고일어나면 어지럽고,0
얼마나 부르시는..;;;ㅋㅋㅋㅋㅋㅋㅋㅋ,0
``` 토론 하는거 맞죠?  ```,0
엄마기부하면돰,0
스카웃한다 해놓고,0
적은거 지워도 됄까요?,0
차장이 있을때의 발차 절차,0
세이버 v2하고 열매 지울라했는데,0
q를 쓰면 q가 초기화됨,0
뉴캐슬 vs 레알 마드리드  7-1  레알 승리,0
<@1029234210562658395> 오소,0
쑈의 달인들,0
칭호 저거 좋음,0
불로불사약인가,0
글자가 아주 선명하죠?,0
근데 말 그대로 형식상으로'만',0
'총기는 제2의 생명이다!'라고 적혀있고,0
호이 하는 유튜버,0
나 성공함,0
지금짐승들한테강간당하고있는거아님?,0
있긴한데 보실거에요?,0
낫으로ㅓ 문 구함,0
ssunny110w,0
그거 삼솔,0
배우요,0
서술형 문제 찍은것중에 2개 맞았습니다,0
나 머리는 아는데 공감이 안돼,0
해군 군경으로,0
모든게임을 하면,0
네트 얼굴 활용은 못하는게,0
영캣 미첼 사주기?,0
쌈뽕님 쌈뽕하게 맞아보실?,0
전어 먹어봤냐? 전어 한마리 주문하는게 말이되냐? 서비스달라했겠지,0
역시 로지텍,0
20판 40판~,0
로우님 착해요!!,0
트위치!!!!,0
"pc방 갈사람 모집(현재 인원: 나, 재빈, 찬샘)",0
7시 7분 시작,0
왜 나대요?,0
게임을너무잘해서..,0
월요알에,0
마법의 단어 사 다,0
제가 잘 받았습니다,0
jae bal,0
그래서 말을 빨리하는거야,0
미드가는거는ㅋㅋㅋ,0
영구링크 입니다 https://discord.com/invite/jmbkmmjrew,0
근데 그거 힘포션 만들었으면 될수도,0
티토커 내보내자,0
기스 피그마에서 디자인하면안되나,0
블볼하기싫어짐,0
**중학교.**,0
순강,0
고모네집강아지,0
창 트리 어케 올리는게 좋나요,0
어 브섭은 없어요..,0
